order_date,orders,revenue,items_sold,aov,revenue_wow_growth,revenue_mom_growth
2022-10-20,22,2547.8400135040283,33,115.81090970472856,-0.31944173053959274,0.20924360817123805
2022-10-21,27,2807.2999968528748,33,103.97407395751388,0.40513241556372753,0.75256896370645665
2022-10-22,32,2862.1100087165833,47,89.440937772393227,-0.17176648061557778,0.10810371446414511
2022-10-23,34,3410.4200010299683,50,100.30647061852848,0.44465247801041569,0.38941081670225347
2022-10-24,34,2680.7599987983704,50,78.845882317599134,-0.16163897007907663,-0.14590117116191925
2022-10-25,31,3367.450008392334,49,108.62741962555916,0.44393751278982518,-0.26667188784221274
2022-10-26,34,3482.4899959564209,58,102.42617635165944,0.18774023350372965,0.24909522569306969
2022-10-27,31,3296.8600063323975,45,106.35032278491605,0.29398234930702993,0.25293009087255119
2022-10-28,29,2178.0300064086914,39,75.104482979610054,-0.22415487876237911,0.073815150547125688
2022-10-29,29,3305.1399936676025,38,113.97034460922768,0.15479138943009432,0.16204680240001423
2022-10-30,39,3452.2400102615356,49,88.518974622090653,0.012262421994633352,0.68364172360917252
2022-10-31,27,3783.0899887084961,49,140.11444402624059,0.41120055148698,-0.070592052879531575
2022-11-01,30,2933.7999820709229,45,97.793332735697433,-0.12877697523071516,0.2432198630947717
2022-11-02,35,4420.57999420166,62,126.30228554861885,0.26937335048613831,1.2576671412856
2022-11-03,39,3983.6200037002563,57,102.14410265898093,0.20830729726126504,0.56710187946962642
2022-11-04,25,1775.0300016403198,36,71.001200065612792,-0.18502959260550775,0.32425395470201107
2022-11-05,26,3027.8400020599365,41,116.45538469461295,-0.083899620632999439,0.27227117336333795
2022-11-06,37,2992.5799934864044,59,80.880540364497421,-0.13314833714018284,0.25930725401300847
2022-11-07,25,2520.9000091552734,43,100.83600036621094,-0.33363995657531792,0.038985129154682593
2022-11-08,25,2484.4700145721436,40,99.378800582885745,-0.15315630589840157,0.0062983065369511815
2022-11-09,36,3339.0100126266479,53,92.750278128518,-0.24466698555250094,0.071541815313378818
2022-11-10,31,3074.6600112915039,46,99.18258100940335,-0.2281743719442238,-0.31102217317915387
2022-11-11,29,2253.7900056838989,39,77.716896747720654,0.26971938705326276,-0.23196011739469255
2022-11-12,28,2802.899998664856,49,100.10357138088771,-0.074290584456922,-0.25131218504630171
2022-11-13,30,2412.0600080490112,45,80.40200026830037,-0.1939864554000035,0.20730371153567742
2022-11-14,29,2179.2600030899048,34,75.146896658272581,-0.1355230294040296,-0.36936869075056222
2022-11-15,46,4016.89999294281,67,87.3239128900611,0.61680357153940935,0.70155714749863707
2022-11-16,36,3578.1100056171417,55,99.391944600476165,0.071608049118248862,0.11899162581661968
2022-11-17,34,2936.7700018882751,48,86.375588290831615,-0.044847238035046477,0.25926512987398553
2022-11-18,27,2389.1500062942505,35,88.48703727015743,0.060058834349687958,-0.18515499265001178
2022-11-19,30,2503.28999710083,44,83.442999903361,-0.10689286157434916,-0.017485405742540674
2022-11-20,33,3050.6799917221069,47,92.444848234003246,0.26476123377612065,0.086695399544784474
2022-11-21,30,2417.28000497818,42,80.576000165939334,0.10922056181951396,-0.15542030263814785
2022-11-22,35,2349.1599960327148,44,67.118857029506145,-0.41518086082304895,-0.3111816153660682
2022-11-23,34,2524.5400061607361,51,74.251176651786352,-0.29444874467315013,-0.058274516445955125
2022-11-24,36,3047.6699998378754,52,84.657499995496536,0.037762575168737794,-0.094962065585979083
2022-11-25,35,3069.2999868392944,47,87.694285338265558,0.28468282809918966,-0.11864786678407935
2022-11-26,30,2038.489990234375,40,67.949666341145829,-0.18567565380150136,-0.38168742794083643
2022-11-27,33,1997.8200035095215,46,60.540000106349133,-0.34512305160471674,-0.082739908251454469
2022-11-28,40,3501.4400000572205,61,87.536000001430509,0.44850410082667563,0.059392342462259946
2022-11-29,29,1999.620001077652,40,68.952413830263865,-0.14879360943714756,-0.42077607723277494
2022-11-30,23,2929.3200044631958,35,127.36173932448678,0.16033811994052732,-0.22568059094379822
2022-12-01,31,2382.4000015258789,43,76.851612952447709,-0.21828806870408748,-0.18794736652626859
2022-12-02,30,2457.7999906539917,40,81.926666355133051,-0.1992310946493743,-0.44400961098366892
2022-12-03,36,3332.5700044631958,56,92.571389012866547,0.63482284457037441,-0.1634317526853267
2022-12-04,30,2489.3100070953369,47,82.97700023651123,0.24601315570092749,0.40240446910471656
2022-12-05,42,3867.5500020980835,65,92.084523859478182,0.10455983881913729,0.27732971341512941
2022-12-06,25,1702.0000009536743,35,68.080000038146977,-0.14883827925484933,-0.43125998146809214
2022-12-07,19,1233.889997959137,25,64.941578839954573,-0.57877937675667157,-0.51053592229840161
2022-12-08,28,2854.2999968528748,39,101.93928560188839,0.19807756674981258,0.14885668980167607
2022-12-09,28,1993.7300004959106,38,71.204642874853946,-0.1888151972995156,-0.40289786704546793
2022-12-10,40,2972.1300144195557,53,74.303250360488889,-0.10815676476740634,-0.033346775414326464
2022-12-11,41,2948.03999710083,54,71.903414563434879,0.18427997665938137,0.30803668028790693
2022-12-12,29,2881.9400045871735,50,99.377241537488743,-0.25484091918041979,0.028199367069809026
2022-12-13,32,2179.6900062561035,44,68.115312695503235,0.2806639277525072,-0.096336741630594677
2022-12-14,33,2317.1900157928467,44,70.2178792664499,0.87795510104263408,0.063292132424481354
2022-12-15,29,2648.3400039672852,47,91.322069102320171,-0.0721577945950598,-0.3407005380716257
2022-12-16,43,2566.6899919509888,56,59.690464929092762,0.28738093488715266,-0.28266878661594036
2022-12-17,28,2137.1999969482422,35,76.328571319580078,-0.28091974894118882,-0.27226170398973293
2022-12-18,31,1938.99001121521,37,62.54806487791,-0.34227825500262649,-0.1884184726338185
2022-12-19,42,3927.4299907684326,58,93.510237875438875,0.36277298781971745,0.56890731609879863
2022-12-20,31,3410.1600103378296,43,110.00516162380096,0.56451605528770388,0.11783602986585177
2022-12-21,30,2530.32000541687,43,84.344000180562333,0.091977778331268689,0.046763304294866151
2022-12-22,26,1960.0100049972534,36,75.385000192202057,-0.25990998056854281,-0.16565495398042784
2022-12-23,38,2664.5899958610535,52,70.120789364764562,0.038142512035763652,0.055475448738601
2022-12-24,43,3091.3400020599365,59,71.891627954882239,0.44644394837831419,0.014328979917243087
2022-12-25,29,2576.3800029754639,37,88.840689757774612,0.32872267937099214,-0.16059687419848132
2022-12-26,38,3176.9999952316284,56,83.605263032411273,-0.1910740604672056,0.55850654673381717
2022-12-27,36,3259.96000623703,48,90.554444617695282,-0.044044855269392447,0.63175861714786019
2022-12-28,33,2828.6799983978271,52,85.71757570902507,0.11791393671244449,-0.19213809222731193
2022-12-29,28,2491.6499967575073,43,88.9874998841967,0.271243509168209,0.24606174943973677
2022-12-30,34,3624.4400024414062,52,106.6011765423943,0.36022427768298382,0.23729739219993232
2022-12-31,35,2841.19997882843,48,81.177142252240856,-0.080916373826503643,0.19257890237101208
2023-01-01,34,3117.7600045204163,51,91.698823662365186,0.2101320460955729,0.26851656618764042
2023-01-02,26,2538.3200016021729,39,97.627692369314346,-0.20103241881902828,-0.2383295780125583
2023-01-03,26,1582.8600053787231,33,60.879230976104736,-0.51445416436080227,-0.36413704967759691
2023-01-04,31,2910.8999977111816,46,93.899999926167155,0.029066560855213083,-0.24735297639796117
2023-01-05,29,2160.4700155258179,43,74.4989660526144,-0.13291593187753833,0.26937133626042953
2023-01-06,24,2014.2399978637695,37,83.926666577657059,-0.44426173519026757,0.632430768703318
2023-01-07,38,3043.1699993610382,49,80.0834210358168,0.071086168533582225,0.06617034043948071
2023-01-08,36,2649.4700036048889,51,73.596388989024689,-0.15020078525497707,0.32890110644163084
2023-01-09,35,2791.7399959564209,50,79.763999884469172,0.099837685632343756,-0.060693851745366588
2023-01-10,33,3271.3799951076508,50,99.132727124474272,1.0667525769753237,0.10967965099686593
2023-01-11,45,3655.8700041770935,71,81.241555648379858,0.25592428700803055,0.26854479911381168
2023-01-12,31,2513.9500021934509,49,81.095161361079064,0.16361253992298647,0.15335207987280802
2023-01-13,36,2561.0899858474731,44,71.141388495763138,0.27149197144514708,0.10525678446408029
2023-01-14,42,2800.2499990463257,53,66.672619024912521,-0.079824656646101735,0.057360457815641204
2023-01-15,41,2974.5599985122681,57,72.550243866152883,0.1227000096113786,0.15890894803826688
2023-01-16,25,2049.3600130081177,34,81.9744005203247,-0.26592017309046417,-0.041100497878323636
2023-01-17,26,2664.6200094223022,42,102.48538497778085,-0.18547523876552346,0.37423091094333338
2023-01-18,45,4700.3800401687622,60,104.45288978152804,0.28570765229568917,0.1968081038279936
2023-01-19,39,2586.2900114059448,52,66.315128497588333,0.028775436722837125,-0.24159276879511221
2023-01-20,36,2689.6700267791748,47,74.713056299421524,0.050205202332691212,0.062976232658782536
2023-01-21,31,2720.2099931240082,43,87.748709455613167,-0.0285831643423182,0.38785515695764017
2023-01-22,37,4051.0400047302246,58,109.48756769541147,0.3618955431244823,0.52032395641459439
2023-01-23,30,2541.2099990844727,43,84.706999969482425,0.24000174832844595,-0.17795842663986516
2023-01-24,40,4455.1000018119812,64,111.37750004529953,0.6719457131067107,0.72920919921237615
2023-01-25,30,2512.4300079345703,42,83.747666931152338,-0.46548364462794284,-0.20918161419405532
2023-01-26,31,2727.6000015735626,42,87.987096824953639,0.054638106919339506,-0.16330261832812185
2023-01-27,37,4526.1299991607666,59,122.32783781515586,0.68278262913191445,0.60008555288133691
2023-01-28,34,2391.6099910736084,46,70.34147032569436,-0.12079949815676588,-0.04015010367189828
2023-01-29,34,3183.7600126266479,48,93.640000371372,-0.21408823193325449,-0.12158567655083773
2023-01-30,30,2772.2199974060059,42,92.407333246866855,0.090905512887466872,-0.024278467526551311
2023-01-31,33,3190.4000024795532,42,96.678787953925848,-0.28387690485467182,0.023298777921910856
2023-02-01,38,3336.3300065994263,53,87.798158068405954,0.32792953278812786,0.31438510687917764
2023-02-02,33,2623.3000164031982,46,79.493939891006008,-0.038238739225030551,0.65731650777008177
2023-02-03,34,2487.0400190353394,44,73.148235853980566,-0.45051511567354774,-0.14561131574740463
2023-02-04,36,2449.4099979400635,46,68.039166609446212,0.024167822965360793,0.13373940871098969
2023-02-05,45,3392.1500053405762,55,75.381111229790577,0.065454051777603509,0.684084324081623
2023-02-06,43,3040.4100151062012,59,70.707209653632589,0.096741967791569,-0.00090694383009051044
2023-02-07,40,2661.3200039863586,50,66.533000099658963,-0.16583500441386592,0.0044725927696280861
2023-02-08,42,3420.3700048923492,54,81.437381068865463,0.0251893542085728,0.22517498400511551
2023-02-09,33,3156.5700101852417,52,95.653636672280058,0.20328212192565337,-0.035095276334179276
2023-02-10,34,2784.1399974823,52,81.886470514185291,0.11945926731094504,-0.23844666404953668
2023-02-11,31,3768.8599891662598,47,121.57612868278257,0.53868074039701175,0.49917857788654713
2023-02-12,34,3103.8899919986725,56,91.290882117608021,-0.084978557224199766,0.21194101306502319
2023-02-13,44,3881.3700139522552,64,88.212954862551257,0.27659427336042353,0.38607981975685168
2023-02-14,39,2779.3700075149536,45,71.265897628588547,0.0443576884222,-0.0656197861515448
2023-02-15,35,2874.3800210952759,48,82.125143459865029,-0.15962892406848175,0.40257446366203214
2023-02-16,35,3248.3000149726868,53,92.808571856362477,0.029060025436300062,0.21904812074008562
2023-02-17,28,2132.1600074768066,36,76.148571695600239,-0.23417643889857523,-0.5463856136619426
2023-02-18,36,2933.7099838256836,44,81.491943995157882,-0.22159220765463525,0.13433140556069204
2023-02-19,36,2885.9700155258179,52,80.165833764606049,-0.0702086662332161,0.072982926080976673
2023-02-20,35,2296.8099873065948,48,65.623142494474138,-0.40824760869221061,-0.15564975016181093
2023-02-21,37,2625.91001701355,48,70.970541000366211,-0.055213947796253667,-0.35179361004892867
2023-02-22,32,2268.4800071716309,42,70.890000224113464,-0.21079328741394751,-0.1073228863459135
2023-02-23,30,2591.1500015258789,45,86.3716667175293,-0.20230582471377218,-0.41838567024937606
2023-02-24,36,2874.9599919319153,52,79.859999775886536,0.348379099997348,0.14429456058573956
2023-02-25,32,3803.3100039958954,39,118.85343762487173,0.29641649139299586,0.39437967509963029
2023-02-26,43,2840.7900204658508,54,66.064884196880257,-0.015655046593315122,-0.37235783749194362
2023-02-27,32,2536.7300090789795,40,79.272812783718109,0.10445793213122179,0.060678797357016319
2023-02-28,47,5758.1800050735474,75,122.5144681930542,1.1928321868478691,0.80860993989398267
2023-03-01,35,2696.7499971389771,50,77.049999918256489,0.18879160874832596,-0.02722366923896619
2023-03-02,46,4111.1400046348572,71,89.372608796409935,0.58660826359488449,0.28859704157463395
2023-03-03,44,4321.8800003528595,63,98.22454546256499,0.5032835282861251,0.29539943345051795
2023-03-04,40,4040.4600148200989,56,101.01150037050247,0.062353584266085352,0.540220329186734
2023-03-05,40,4248.0499992370605,65,106.20124998092652,0.49537627513223886,0.70807464565237388
2023-03-06,40,4102.6999988555908,54,102.56749997138976,0.6173183524348238,0.67497479078877465
2023-03-07,41,3418.7599925994873,59,83.384390063402122,-0.40627767982466528,0.00784457857612917
2023-03-08,33,2589.9000015258789,45,78.481818228056937,-0.039621765356987824,-0.14817409867155237
2023-03-09,33,3043.5499925613403,49,92.228787653373956,-0.25968223190402828,0.1436242120460689
2023-03-10,36,3647.9399881362915,52,101.3316663371192,-0.15593677107220566,0.066533732584029212
2023-03-11,38,3627.6900110244751,52,95.465526605907243,-0.10215916066032454,0.14925061041544457
2023-03-12,22,2530.7800140380859,40,115.03545518354936,-0.40424900495695487,-0.091001165053958319
2023-03-13,37,3952.1899967193604,59,106.81594585728001,-0.036685597820511812,0.048643358490389692
2023-03-14,46,3160.8099975585938,63,68.713260816491172,-0.075451331944702785,0.018338280579096505
2023-03-15,37,2531.5800013542175,47,68.421081117681553,-0.022518244000656884,-0.34776123063402464
2023-03-16,30,2899.4599933624268,44,96.648666445414221,-0.047342741059315636,0.043207628175726813
2023-03-17,40,4304.7700042724609,58,107.61925010681152,0.18005504977392447,0.49763426292955454
2023-03-18,40,2811.0499963760376,60,70.276249909400946,-0.22511295401941328,-0.13460887743779595
2023-03-19,28,2545.0300045013428,36,90.893928732190815,0.0056306713282912729,0.19363931204821985
2023-03-20,36,4900.7200002670288,56,136.13111111852857,0.24000111440366623,0.67048550377712512
2023-03-21,35,3239.3099880218506,54,92.551713943481445,0.024835403116255057,0.12243369494317317
2023-03-22,35,2718.1100072860718,54,77.6602859224592,0.073681260648319938,0.18342832986089708
2023-03-23,37,3076.8099870681763,56,83.157026677518274,0.061166560018674869,0.17171188926246433
2023-03-24,38,3631.6100077629089,65,95.56868441481339,-0.15637536868205371,0.60090016058411089
2023-03-25,46,4719.929988861084,75,102.60717367089313,0.6790629817847228,0.82155799011311847
2023-03-26,44,3354.2699956893921,63,76.233408992940724,0.31796874290549149,0.16671884308045279
2023-03-27,32,2011.7600059509277,41,62.867500185966492,-0.58949705230225113,-0.47105021577591633
2023-03-28,38,3408.81001663208,52,89.7055267534758,0.0523259673316224,0.19995141917355852
2023-03-29,45,4920.209995508194,74,109.33799990018208,0.81015852276738209,0.93958757057263409
2023-03-30,41,3219.7099924087524,58,78.529512009969565,0.046444208755556729,-0.44084589408947661
2023-03-31,36,2633.9600081443787,57,73.1655557817883,-0.27471286770494607,-0.023283578033267169
2023-04-01,37,2512.959997177124,49,67.9178377615439,-0.46758532370021455,-0.38874375614937984
2023-04-02,46,4361.9200015068054,73,94.8243478588436,0.30040813861506527,0.0092644870173805988
2023-04-03,37,3926.3699979782104,57,106.11810805346515,0.95170894458769018,-0.028236887983896626
2023-04-04,27,2364.0300073623657,41,87.556666939346883,-0.30649405633405225,-0.44350231099282267
2023-04-05,40,3181.1900017261505,59,79.529750043153769,-0.3534442626167677,-0.22461062163611445
2023-04-06,35,3642.4799909591675,54,104.07085688454764,0.13130685668808617,0.065438930736279183
2023-04-07,44,4103.61000585556,66,93.263863769444555,0.557962153247174,0.5844665830487108
2023-04-08,32,2654.3400156497955,47,82.94812548905611,0.056260353778606706,-0.12788026412012374
2023-04-09,48,3864.5799980163574,66,80.512083292007446,-0.11401859807576575,0.05938694457272195
2023-04-10,32,3142.9299955368042,52,98.216562360525131,-0.199532902616111,-0.1336277394194364
2023-04-11,36,3034.3699989318848,47,84.288055525885682,0.28355815682620789,0.19898607626914042
2023-04-12,44,3856.8200154304504,60,87.655000350692049,0.21238279176587857,-0.024130920165294372
2023-04-13,36,2971.2799997329712,46,82.535555548138092,-0.18427005581146663,-0.059962477330815625
2023-04-14,39,3262.6500098705292,60,83.6576925607828,-0.20493175393983368,0.28878013261490476
2023-04-15,29,2664.2099986076355,42,91.869310296815016,0.0037184320394701752,-0.081135796076971592
2023-04-16,36,3008.3000068664551,46,83.563889079623749,-0.22157129405767784,-0.30117056105651785
2023-04-17,30,2268.5700035095215,37,75.619000116984054,-0.27819900324504182,-0.19298126805495205
2023-04-18,36,2383.3999972343445,47,66.2055554787318,-0.21453217700105306,-0.063508094985570543
2023-04-19,37,3479.1299910545349,50,94.030540298771214,-0.097927832479826629,-0.29007778635282871
2023-04-20,42,3816.21999168396,70,90.86238075438,0.28436902346023379,0.17809657173761595
2023-04-21,46,3188.2000017166138,62,69.3086956894916,-0.022818876658140169,0.17294737636461915
2023-04-22,43,3573.5699996948242,59,83.106279062670325,0.34132444573154397,0.16145293817769993
2023-04-23,30,2036.6500177383423,43,67.888333924611416,-0.3229897240668545,-0.43918812499557752
2023-04-24,45,3409.169997215271,64,75.759333271450473,0.50278368837691556,-0.27770750725946647
2023-04-25,40,3909.3000078201294,58,97.732500195503235,0.64021985917446189,0.16546968873823881
2023-04-26,37,2934.4099991321564,57,79.30837835492315,-0.15656787568241226,0.45862826105100263
2023-04-27,39,3925.4400053024292,62,100.65230782826741,0.028619946925615886,0.15155728425744944
2023-04-28,43,3194.8400077819824,56,74.298604832139119,0.0020826817833867048,-0.35066998955356643
2023-04-29,35,3399.4800038337708,54,97.1280001095363,-0.048715988738410161,0.055834224774551043
2023-04-30,32,2166.5999855995178,41,67.706249549984932,0.063805743121973554,-0.17743626368652246
2023-05-01,38,3846.4300060272217,61,101.22184226387425,0.12825996039186074,0.53063718099294088
2023-05-02,35,2114.4400033950806,45,60.412571525573732,-0.45912567488671285,-0.51525016445403471
2023-05-03,46,4294.9800090789795,70,93.369130632151723,0.46366050086702537,0.093880610154054731
2023-05-04,34,3357.2400131225586,48,98.742353327134083,-0.14474810248337869,0.42013426338371795
2023-05-05,42,3008.3699979782104,64,71.6278570947193,-0.058365993085590775,-0.054325583713693913
2023-05-06,44,3240.5700135231018,65,73.6493184891614,-0.04674538168527477,-0.11033965277328303
2023-05-07,45,4543.700005531311,66,100.97111123402914,1.0971568520868553,0.10724459659854946
2023-05-08,31,3373.7000226974487,46,108.82903299024028,-0.12290097118341463,0.27101275752403947
2023-05-09,39,3311.5599784851074,56,84.911794320130966,0.56616407803856061,-0.1430996433804213
2023-05-10,28,2488.8300127983093,41,88.886786171368186,-0.42052582141540235,-0.20811789752471924
2023-05-11,36,3540.830023765564,50,98.356389549043442,0.054684803566441731,0.166907801293829
2023-05-12,39,3234.0500013828278,57,82.9243590098161,0.075017369391493283,-0.16147240772346927
2023-05-13,30,3210.1899909973145,52,107.00633303324382,-0.0093749008350412482,0.080406421234556852
2023-05-14,32,3345.8100032806396,42,104.55656260251999,-0.26363756427414003,0.025488481191217469
2023-05-15,38,2698.81000995636,56,71.021316051483154,-0.20004446400112336,0.012986968507289951
2023-05-16,43,3393.8400115966797,63,78.926511897597209,0.024846306165715818,0.12815876204176055
2023-05-17,44,3278.8499977588654,62,74.5193181308833,0.31742625285697967,0.44533780870170253
2023-05-18,47,3898.4700102806091,81,82.946170431502324,0.10100456223953558,0.63567593136037814
2023-05-19,34,1994.5699961185455,43,58.663823415251336,-0.38325938211663413,-0.42670437688533008
2023-05-20,44,3394.4900188446045,71,77.147500428286463,0.05741094089886975,-0.11050986938865159
2023-05-21,37,3275.2100143432617,58,88.519189576844909,-0.021101015559207816,0.027291265472617586
2023-05-22,46,3615.2099962234497,69,78.591521657031521,0.33955705769814754,0.011652212362478266
2023-05-23,39,2579.0300102233887,53,66.128974621112533,-0.24008497707290338,0.26630986559357317
2023-05-24,43,3092.8000259399414,57,71.925581998603292,-0.056742446878049135,-0.0927997053634027
2023-05-25,36,2654.0899949073792,51,73.724722080760529,-0.31919702141909267,-0.3210830610088351
2023-05-26,40,4308.6000072956085,59,107.71500018239021,1.1601648554225672,0.46830197844536553
2023-05-27,47,3636.1200037002563,68,77.3642553978778,0.071183000543302927,-0.073703839878169947
2023-05-28,34,2515.5999956130981,51,73.988235165091126,-0.23192711777369152,-0.21260532937937215
2023-05-29,43,3487.4400157928467,59,81.103256181228986,-0.035342339881798059,0.025874549007459623
2023-05-30,30,2828.4199934005737,47,94.280666446685785,0.096699139672121751,0.30546478916269554
2023-05-31,42,3675.5600080490112,64,87.51333352497646,0.18842472103638891,-0.044423009832614428
2023-06-01,44,3151.9899940490723,59,71.636136228388011,0.18759725559308646,0.49069729525928135
2023-06-02,28,1836.1900196075439,35,65.5782149859837,-0.57383140312435954,-0.572479961320868
2023-06-03,32,2442.1199989318848,44,76.3162499666214,-0.3283720019012879,-0.27258105188003035
2023-06-04,40,4418.7900066375732,68,110.46975016593933,0.75655510190149788,0.46883196202835503
2023-06-05,38,2755.9400129318237,47,72.524737182416416,-0.2097527124619866,-0.14955085018033454
2023-06-06,29,1865.9300065040588,44,64.342414017381344,-0.3402924562625953,-0.58933688310571708
2023-06-07,37,2554.6000032424927,53,69.043243330878184,-0.30497665725814788,-0.24278981946949835
2023-06-08,43,3180.5899982452393,62,73.9672092615172,0.0090736341962263621,-0.039549330554411746
2023-06-09,45,3376.8800134658813,64,75.041778077019586,0.83906892936256949,0.356814244484739
2023-06-10,36,2042.4099998474121,44,56.733611106872559,-0.16367336546086789,-0.42318326885531438
2023-06-11,40,3628.2000203132629,63,90.705000507831571,-0.17891549160216838,0.12187505411539802
2023-06-12,48,4909.1900103092194,85,102.27479188144207,0.78131236067316479,0.52925217014463188
2023-06-13,39,2921.6000032424927,52,74.91282059596135,0.56576076972806721,-0.12678843079021218
2023-06-14,41,3396.330020904541,59,82.837317583037589,0.32949581797293531,0.25845465533880252
2023-06-15,39,4320.5000128746033,63,110.78205161216931,0.358395774135699,0.27304174566613215
2023-06-16,54,3456.9000194072723,68,64.0166670260606,0.023696431505501426,0.054302582237707238
2023-06-17,50,4183.1100034713745,73,83.662200069427485,1.0481245214153345,0.073013257108595075
2023-06-18,44,4577.9700021743774,62,104.04477277669039,0.26177442713842175,1.2952165183890041
2023-06-19,54,4719.6300113201141,77,87.400555765187292,-0.038613294370564655,0.39037969919456489
2023-06-20,52,5071.50999546051,69,97.529038374240585,0.73586732948794265,0.54845337344800438
2023-06-21,38,4959.0200052261353,59,130.50052645331934,0.46011134804426473,0.37171008334411204
2023-06-22,37,2758.8999900817871,49,74.564864596805052,-0.36143965238732184,0.069743267486375077
2023-06-23,33,2306.6199998855591,47,69.897575754107848,-0.33274899854319268,-0.2541968505757019
2023-06-24,35,3027.4100131988525,49,86.497428948538641,-0.276277695139133,0.14065838724677507
2023-06-25,39,3699.2899990081787,61,94.853589718158432,-0.19193660132085971,-0.14141716735266804
2023-06-26,48,3945.5999813079834,75,82.199999610582992,-0.16400226885489039,0.085112696306169286
2023-06-27,29,2398.6199970245361,41,82.71103438015642,-0.527040270220993,-0.046501828109620356
2023-06-28,31,2386.4700126647949,43,76.982903634348219,-0.51876176943231145,-0.31569575337276545
2023-06-29,44,4113.8300004005432,68,93.496136372739613,0.49111240537522688,0.45446221211812932
2023-06-30,39,2582.8500022888184,55,66.226923135610733,0.11975531401659753,-0.297290753889828
2023-07-01,45,3066.9999940395355,67,68.1555554231008,0.013077178402687193,-0.026963918086668127
2023-07-02,33,2716.6900033950806,44,82.323939496820628,-0.26561853649660994,0.47952552534608012
2023-07-03,44,3672.180006980896,62,83.458636522293091,-0.069297439077046913,0.5036853261047799
2023-07-04,32,2257.0800065994263,44,70.533750206232071,-0.059008926216194642,-0.48920858352422025
2023-07-05,32,2697.4600086212158,46,84.295625269413,0.13031380838896917,-0.021219621630441703
2023-07-06,48,4019.789999961853,65,83.745624999205276,-0.022859476553366079,1.154309103744567
2023-07-07,40,3231.7900047302246,59,80.794750118255621,0.25124958935530195,0.26508651085422019
2023-07-08,43,4353.7000093460083,69,101.24883742665135,0.419530491622781,0.36883408793588129
2023-07-09,37,2629.419997215271,46,71.065405330142454,-0.03212365270632541,-0.22134633545461693
2023-07-10,35,3936.8400020599365,48,112.48114291599819,0.072071628998555626,0.92754638018520119
2023-07-11,42,3196.8000230789185,69,76.114286263783768,0.41634324602223477,-0.1189019334157594
2023-07-12,47,3528.439998626709,66,75.073191460142738,0.30806017043798239,-0.281258213428887
2023-07-13,33,2319.5999898910522,44,70.29090878457734,-0.42295493299076203,-0.20605148298306408
2023-07-14,44,2923.2600071430206,57,66.437727435068652,-0.095467216971282978,-0.13928858822604293
2023-07-15,46,4527.9500160217285,68,98.433696000472352,0.040023429795727983,0.048015276595057887
2023-07-16,38,3017.950008392334,53,79.419737062956159,0.14776262886436622,-0.12697793067506816
2023-07-17,47,4187.5300159454346,76,89.096383317987971,0.0636779787226114,0.001056633096043874
2023-07-18,37,3786.9499912261963,60,102.34999976287017,0.18460647018479734,-0.17278837794316565
2023-07-19,47,3370.4200010299683,69,71.711063851701454,-0.044784663380486305,-0.28587198722231244
2023-07-20,44,4321.8699998855591,68,98.224318179217249,0.86319624880173851,-0.14781396393696378
2023-07-21,31,2164.4400043487549,45,69.820645301572739,-0.25958005820217156,-0.56353473023546419
2023-07-22,46,3961.8100080490112,64,86.126304522804588,-0.1250323007032948,0.43601073699361031
2023-07-23,58,5233.8200092315674,93,90.238276021233915,0.73423018760328318,1.2690430194359013
2023-07-24,51,4738.61999130249,80,92.914117476519422,0.13160263287871238,0.56523892391289332
2023-07-25,45,3052.659999370575,55,67.836888874901661,-0.19390010260417032,-0.17479840721083573
2023-07-26,38,3659.6100180149078,60,96.305526789866,0.085802367923453415,-0.072483263546211971
2023-07-27,42,4467.5200138092041,64,106.36952413831439,0.033700692970288729,0.86253763386910709
2023-07-28,57,4097.0599966049194,73,71.878245554472272,0.892896078603786,0.71678670792516475
2023-07-29,42,3764.9500112533569,68,89.641666934603734,-0.0496894087287638,-0.084806613086398211
2023-07-30,50,3978.5300116539,73,79.570600233078,-0.23984202654343278,0.54036432937580037
2023-07-31,40,3587.8300266265869,55,89.695750665664676,-0.24285339756893845,0.16981742210604567
2023-08-01,35,2379.5600233078003,51,67.987429237365717,-0.22049621517023202,-0.12409585917641131
2023-08-02,42,2598.8900079727173,56,61.878333523159938,-0.28984509410037079,-0.29227597693136786
2023-08-03,37,3138.5100030899048,48,84.824594678105541,-0.29748272119907682,0.390517834508872
2023-08-04,52,3602.0399980545044,65,69.269999962586624,-0.12082322420482483,0.33534509744063162
2023-08-05,34,2919.85000705719,47,85.877941384035,-0.22446513278268787,-0.27363120782804606
2023-08-06,46,3857.8800191879272,62,83.866956938867986,-0.030325268909010425,0.19372855709725045
2023-08-07,37,2368.529997587204,52,64.014324259113621,-0.3398433091842466,-0.45597308209046927
2023-08-08,32,2209.3100061416626,48,69.040937691926956,-0.071546847105573325,-0.1597728744432356
2023-08-09,46,3479.9800119400024,67,75.65173939000006,0.33902550752988031,-0.11604738569027033
2023-08-10,47,4073.3700113296509,67,86.667447049567045,0.29786746173163825,0.27420232167243475
2023-08-11,41,3077.1399984359741,60,75.05219508380425,-0.14572297917347771,-0.12790354954778418
2023-08-12,37,3043.5499935150146,51,82.258107932838229,0.04236518525227171,0.31210122727150258
2023-08-13,31,2837.8300065994263,46,91.54290343869117,-0.26440687826347142,-0.029224222386939627
